state,fips,county,air_pollution,alcohol_driving_deaths,days_poor_mental_health,days_poor_physical_health,dentists,diabetes,drinking_excessive,exercise_access,flu_vaccinations,food_env_index,frequent_ment_distress,frequent_phys_distress,homeownership,income_inequality,injury_deaths,life_expectancy,life_expectancy_white,median_household_income,obesity,physical_inactivity,poor_fair_health,pop_non_english_speaker,premature_age_adjusted_mortality,premature_death,premature_death_white,prevent_hospital_stays,prevent_hospital_stays_white,primary_care_physicians,sexually_transmitted_infections,smoking,social_associations,some_college,unemployment,uninsured,bonding,bridging,linking,socialcap,pop_female,median_age,pop,pop_white,pop_black,pop_natam,pop_asian,pop_pacific,pop_hisplat,pop_over_15,pop_never_married,pop_some_college,employees_muni,employees_state,employees_fed,median_income,gini,pop_labor_force,pop_unemployed,median_monthly_housing_cost,total_adherents,protestant,catholic,orthodox,muslim,jewish,other_adherents,county_name,urban,region,democrat_2000,democrat_2004,democrat_2008,democrat_2012,democrat_2016,democrat_2020,republican_2000,republican_2004,republican_2008,republican_2012,republican_2016,republican_2020,gap_2000,gap_2004,gap_2008,gap_2012,gap_2016,gap_2020
WI,55053,Jackson County,8.2,0.2272727273,3.8523034303,3.6965256438,6.348276e-4,0.041,0.2446488749,0.6612059269,0.49,7.7,0.117694334,0.1082172508,0.7447729803,4.1777335984,120.65190951,78.363575472,78.902951853,52919,0.332,0.238,0.1419030804,0.0063300991,368.19228109,7626.9521165,6954.9003401,4119,4004,0.0010229432,306.9,0.1788855942,12.177894686,0.5224821974,0.0310890533,0.1013798018,0.6816128492355347,0.2226406037807465,0.24076589941978457,1.145019292831421,0.4665627587550533,42.1,20531,0.8821781695971945,0.02240514344162486,0.05864302761677463,0.003653012517656227,0,0.032243923822512295,16775,0.2884053651266766,0.2320880619550923,34.24090399883104,25.52238079002484,13.394379231406166,51108,0.3955,10025,47.28179551122195,766,448.1392733140985,377.67127976918187,70.41909139811239,0,0,0,0.048902146804244706,Jackson,urban_cluster,East North Central,52,54,60.2,56.9,41.2,NA,43.6,45.1,38.4,41.9,52.9,NA,8.399999999999999,8.899999999999999,21.800000000000004,15,11.699999999999996,NA
WI,55055,Jefferson County,10.6,0.4423076923,3.3549341303,3.3095134448,5.75597e-4,0.048,0.2531344302,0.7778720455,0.57,8.9,0.1063955262,0.0967670651,0.7005720197,3.6605632865,77.67861359,79.816613471,79.759081161,65831,0.303,0.202,0.1196987368,0.0102122148,295.89335544,6055.483311,6067.2001109,3638,3636,4.007922e-4,253.4,0.1502106968,12.141644662,0.6656833825,0.0286707399,0.0587986278,0.7306227087974548,0.2871905267238617,0.24249207973480225,1.2603052854537964,0.5001300451611378,40.1,84586,0.942697373087745,0.008689381221478732,0.0011467618754876694,0.006738703804412077,4.1378005816565387e-4,0.06964509493296762,69434,0.2894403318259066,0.22668053815052136,33.03147092899534,19.613174757051993,5.591941928924408,59215,0.4026,46968,42.858967807869185,982,632.6864708553402,405.6353511937481,222.70152713715555,0,0,0,4.349592524436584,Jefferson,urbanized_area,East North Central,42.1,42.6,49.7,45.5,38.4,NA,53.2,56.5,48.9,53.1,54.3,NA,11.1,13.9,0.8000000000000043,7.600000000000001,15.9,NA
WI,55057,Juneau County,8.7,0.2631578947,3.6474079419,3.5113177584,3.381298e-4,0.072,0.2306582522,0.6341509151,0.29,8.1,0.1154215892,0.1048283466,0.7692669173,4.0593121408,103.72030344,78.326046764,78.314724363,52891,0.362,0.25,0.1399685681,0.0031923384,373.52122954,7176.6787535,7097.4918674,3086,2961,8.278146e-4,293.5,0.1686812748,11.288380494,0.5326533969,0.0306626373,0.0807231343,0.7086265087127686,0.2681724429130554,0.23701032996177673,1.2138092517852783,0.4699360502516366,45.2,26427,0.9400613009422182,0.023460854429182276,0.015022514852234457,0.004994891588148484,0,0.02959094865100087,22028,0.27778282186308334,0.2329435804291066,31.104552162561017,29.40174821205585,16.573958451583607,48817,0.4263,12454,43.03838124297415,789,465.68406840684065,267.47674767476747,198.01980198019803,0,0,0,0.18751875187518752,Juneau,urban_cluster,East North Central,47.1,46.3,53.7,52.8,34.7,NA,48.1,52.3,44.6,45.8,60.7,NA,1,6,9.1,7,26,NA
WI,55059,Kenosha County,11.2,0.44,3.6275873993,3.652677831,6.438656e-4,0.076,0.2558613491,0.9805619314,0.5,8.2,0.1133675355,0.107847044,0.6591772701,4.4275532641,90.682600217,78.269627804,78.244740204,65013,0.305,0.227,0.138369331,0.0153363585,346.17616959,6793.7208645,6727.1063365,5119,5102,4.687843e-4,524.6,0.1701795537,7.5954925499,0.6396734541,0.0352782455,0.0661064149,0.6515834927558899,0.22631150484085083,0.22879506647586825,1.1066900491714478,0.5054203447577523,37.9,167886,0.8583741348295867,0.07511644806594951,0.0038418927129123333,0.013443646283787808,2.6208260367153904e-4,0.12719345270004645,135214,0.34293046578017067,0.21624793014307328,36.45926402439751,11.072990005122524,11.072990005122524,57269,0.4402,89185,78.38762123675507,1028,372.53794479228003,150.5594077848413,210.35174792400227,1.802602958672323,1.8506723709035848,2.0970281085888023,5.876485645271773,Kenosha,urbanized_area,East North Central,50.9,52.5,58.2,55.5,46.4,NA,45.3,46.6,40.1,43.2,46.7,NA,5.600000000000001,5.899999999999999,18.1,12.299999999999995,0.30000000000000426,NA
WI,55061,Kewaunee County,8.8,0.25,3.4607793228,3.1859581518,3.924839e-4,0.08,0.267089907,0.6389617964,0.35,9.2,0.1064049684,0.0933529551,0.7920611799,3.753384913,59.778720735,81.330346973,81.163628547,63612,0.316,0.236,0.118146942,0.0074108624,279.97266433,5828.0719187,5942.6627988,2313,2299,5.380289e-4,161.4,0.1443901522,8.804108584,0.6506481895,0.0287598945,0.0564580396,0.7748134732246399,0.321511447429657,0.2673470377922058,1.3636720180511477,0.493031700853862,43.9,20378,0.9688880164883699,0.0045637452154284035,0.003042496810285602,0.003778584748257925,0,0.027480616350966727,16725,0.24573991031390136,0.22995387182255372,36.60810678182354,6.722936500147218,5.054470507409952,60320,0.3998,10896,34.50807635829662,800,706.4255856906776,190.53173908816953,515.5050063186546,0,0,0,0.3888402838534072,Kewaunee,urban_cluster,East North Central,46.3,45.9,54.7,46.7,33.7,NA,48.4,53,43.7,52.1,61.5,NA,2.1000000000000014,7.100000000000001,11,5.399999999999999,27.799999999999997,NA
WI,55063,La Crosse County,8.5,0.3,3.6132535798,3.4024955687,9.219318e-4,0.066,0.2732991959,0.8938310159,0.59,8.1,0.1115304599,0.1010614935,0.631458822,4.0387783503,83.270006381,79.944704518,80.065792563,60619,0.272,0.226,0.121529847,0.0153258077,294.20544976,6073.8406896,5848.0524656,2962,2901,0.0013866108,414.3,0.1483219271,13.697008641,0.7905325866,0.0262559284,0.0504569266,0.7282761335372925,0.24228262901306152,0.26332294940948486,1.2338817119598389,0.5120596689969553,35.5,117582,0.9115595924546274,0.013420421493085677,0.0030191696007892364,0.0442244561242367,2.466363899236278e-4,0.017868381214811793,97830,0.37127670448737604,0.2253831368746917,34.716198057525816,27.130002891599055,8.249562007790308,54127,0.4468,65622,46.219255737405135,882,587.8678972068599,327.9366353216211,245.99173049076222,0.8723111010310717,2.686718191175701,0.898480434062004,9.48202166820775,La Crosse,urbanized_area,East North Central,51.2,53.4,60.9,57.8,51.5,NA,43.8,45.5,37.5,40.6,41.9,NA,7.400000000000006,7.899999999999999,23.4,17.199999999999996,9.6,NA
WI,55065,Lafayette County,9.9,0.3571428571,3.7109210322,3.4375798908,2.40024e-4,0.074,0.2502913953,0.5298764552,0.48,8.8,0.1138816265,0.1011346282,0.7617906872,3.8403335628,77.527701244,80.919716956,81.001157713,60711,0.337,0.27,0.1312484922,0.0090763822,302.09556961,6764.487596,6532.1901301,4077,4132,2.389344e-4,203.1,0.1616790528,9.5573741115,0.6265060241,0.0229438071,0.1101669868,0.7471882700920105,0.2949754297733307,0.2495582103729248,1.2917219400405884,0.4935840047746941,41.6,16755,0.9696210086541331,0.0041778573560131305,0.0038197552969262906,0.003043867502238138,0,0.036108624291256344,13340,0.2543478260869565,0.2239331542823038,42.614145031333926,16.413011041480154,5.61026559236049,55859,0.4066,8881,27.136583718049767,781,685.7923497267759,334.4024708956997,351.38987883107626,0,0,0,0,Lafayette,rural,East North Central,51.1,52.5,60.4,57,42.9,NA,45.9,46.8,38.1,41.7,51.9,NA,5.200000000000003,5.700000000000003,22.299999999999997,15.299999999999995,9,NA
WI,55067,Langlade County,7.5,0.5,3.6748096624,3.6178419058,5.708947e-4,0.127,0.2378144225,0.6415377684,0.39,7.7,0.1158138078,0.1063018291,0.7552943914,4.0151465262,84.127874369,80.561903489,80.431735791,51334,0.323,0.224,0.1371291068,0.0046560035,302.54705392,5991.8007749,6094.9820509,3451,3417,8.350731e-4,182.7,0.1644621855,19.311064718,0.5680442222,0.0395925226,0.0691186676,0.7319452166557312,0.25698477029800415,0.2197878658771515,1.2087178230285645,0.49405940594059405,47.6,19190,0.9574257425742574,0.00958832725377801,0.009640437727983325,0.0028660760812923396,0,0.01860343929129755,16140,0.2419454770755886,0.23319437206878582,30.745179781136006,18.968212610734756,7.503908285565399,44122,0.4152,9513,67.38147797750446,651,654.3525053811884,287.03008459728693,358.6124042649046,0,0,0,8.710016518996847,Langlade,urban_cluster,East North Central,43.2,42.9,49.8,43.5,32.2,NA,52.7,56.3,48.8,55.3,63.5,NA,9.5,13.4,1,11.799999999999995,31.299999999999997,NA
WI,55069,Lincoln County,7.4,0.5,3.2372865136,3.1945251461,5.417314e-4,0.094,0.2429818815,0.7441116098,0.53,8.7,0.1039748598,0.0947222434,0.7750059775,3.8801059149,85.059541679,78.927995391,78.724067178,56645,0.342,0.247,0.1139485438,6.39266e-4,327.2013899,6472.8089147,6723.4672196,3994,4049,6.106761e-4,204.8,0.1563838189,13.65040592,0.6220309811,0.0316344464,0.0570061327,0.7440236806869507,0.2554400861263275,0.2041258364915848,1.2035895586013794,0.497999571336715,46.9,27994,0.9698506822890619,0.005358291062370508,0.003500750160748732,0.0037150818032435523,0,0.014431663927984568,23668,0.22363528815278014,0.25698363935128954,37.865256840751584,14.288776166321354,6.287061513181396,54203,0.3919,14930,40.38847957133289,733,662.9092300734092,446.96099919980514,215.7394843962008,0,0,0,0.20874647740319383,Lincoln,urban_cluster,East North Central,46.8,47.7,55.2,49.7,36.5,NA,47.2,51.1,42.7,49,57.1,NA,0.4000000000000057,3.3999999999999986,12.5,0.7000000000000028,20.6,NA
WI,55071,Manitowoc County,9.5,0.4848484848,3.4930078127,3.3472765134,5.564408e-4,0.119,0.2445698597,0.7664227303,0.5,8.5,0.1086506443,0.0983471268,0.7512694774,3.9036634461,79.195275436,79.256047246,79.239442622,56466,0.334,0.226,0.1266749542,0.0123494536,309.33352865,6530.2635259,6510.8090832,3677,3627,4.799495e-4,269,0.1492612891,10.356804547,0.6252072968,0.031091585,0.0650165121,0.7289391160011292,0.2449389845132828,0.22629113495349884,1.2001692056655884,0.5028614457831325,44.5,79680,0.9453940763052209,0.0071661646586345384,0.004254518072289157,0.026305220883534135,3.5140562248995986e-4,0.03696034136546185,65960,0.26074893875075805,0.2348644578313253,32.053212851405625,9.375,4.40512048192771,51053,0.4065,42653,36.76177525613674,730,710.1863903145797,270.3273495248152,436.67886348567083,0,0,0,3.1801773040937107,Manitowoc,urban_cluster,East North Central,45.5,46.8,52.9,47.9,36,NA,49.9,52.1,45.3,50.7,57.5,NA,4.399999999999999,5.300000000000004,7.600000000000001,2.8000000000000043,21.5,NA
WI,55073,Marathon County,8.2,0.224137931,3.3025217856,3.1733766602,7.531677e-4,0.105,0.2387695223,0.7269567293,0.53,8.5,0.1047958133,0.0946775908,0.7282987522,3.8927712599,61.909373521,80.426865806,80.364149329,63442,0.335,0.246,0.1180709426,0.0143237868,269.37102034,5431.1046348,5466.7768174,4155,4081,8.840951e-4,265.2,0.1515327876,13.6297999,0.6918370484,0.0266628866,0.0649059982,0.7221850156784058,0.2620251476764679,0.18972931802272797,1.1739394664764404,0.49737976096324277,40.7,135293,0.912227535792687,0.0069183180208879985,0.003170895759573666,0.05689873090255963,2.660891546495384e-4,0.0267863082347202,109372,0.2681307830157627,0.2181931068126215,30.223293148943405,15.144907718802894,3.5035072028855887,56509,0.441,73942,38.273241189040064,827,648.6577206238858,331.6724226669551,307.7657519226035,0.29836718557693026,0,1.7305296763461955,7.19064917240402,Marathon,urbanized_area,East North Central,45.5,45.4,53.5,46.3,38.1,NA,49.5,53.5,44.7,52.4,56.1,NA,4,8.100000000000001,8.799999999999997,6.100000000000001,18,NA
WI,55075,Marinette County,8.1,0.40625,3.8266633642,3.8208193166,4.699016e-4,0.079,0.2394849508,0.7667489042,0.36,7.8,0.1177952482,0.1117172772,0.7466051205,4.4320405577,74.723351539,78.65740192,78.859542971,50670,0.308,0.251,0.1513518608,0.0015495468,336.57336775,6755.1918704,6433.4698411,3163,3143,6.450012e-4,282.8,0.1635761831,15.87695361,0.6094536525,0.0401196997,0.0620852769,0.7313879132270813,0.2481699287891388,0.2046433389186859,1.1842012405395508,0.49747003340538415,47.7,40712,0.968461387305954,0.006460011790135586,0.004765179799567695,0.005698565533503635,2.947533896639811e-4,0.015499115739831008,34386,0.23602628976909207,0.25,34.608960503045786,11.642758891727254,5.4775004912556495,44958,0.4154,19998,57.405740574057404,678,482.04747419099857,241.22733478646194,240.79618673501162,0,0,0,0.023952669525018563,Marinette,urban_cluster,East North Central,43.6,45.8,52.7,47.6,31.1,NA,52.9,53.3,45.8,51.1,64.8,NA,9.299999999999995,7.5,6.900000000000006,3.5,33.699999999999996,NA
WI,55077,Marquette County,9,0.3,3.5968558199,3.424338802,2.591681e-4,0.189,0.2261302556,0.2770059725,0.5,8.9,0.1119431399,0.1007650872,0.8101596071,3.8260404637,143.54571075,77.388034473,76.967588325,46964,0.379,0.255,0.1294173978,0.0046472914,398.14459431,8599.9525234,9079.4202476,4086,4168,6.53253e-5,222.1,0.1548529207,10.452051215,0.5452955579,0.0354096666,0.0849212564,0.7341116070747375,0.27744260430336,0.22932755947113037,1.2408818006515503,0.49228435768926404,49.4,15164,0.959113690319177,0.00613294645212345,0.004879978897388552,0.0038907939857557375,4.616196254286468e-4,0.03152202585069903,12695,0.21717211500590783,0.2469005539435505,32.049591136903196,14.639936692165655,12.397784225797944,49052,0.3994,7392,55.19480519480519,768,479.48584783173203,312.71098415995846,166.6450272656453,0,0,0,0.12983640612827838,Marquette,rural,East North Central,47.8,44.7,51.8,49.5,35.6,NA,49,54.3,46.6,49.3,59.7,NA,1.2000000000000028,9.599999999999994,5.199999999999996,0.20000000000000284,24.1,NA
WI,55078,Menominee County,8,0.5,5.5934396545,5.7960959116,0.0017174753,0.102,0.2335834589,0.0692344045,0.45,6.5,0.1851351395,0.185868945,0.6555786556,5.9721818182,135.36526789,70.591813175,NA,40682,0.432,0.225,0.2694660876,0.0021515659,697.98170482,17045.961074,NA,4073,2430,4.333694e-4,996.7,0.3357999957,6.5005417118,0.5401234568,0.0568252007,0.0990481091,0.6135205626487732,0.19859518110752103,0.3189345896244049,1.1310503482818604,0.49889036839769196,31.4,4506,0.09343098091433644,0.004882379050155349,0.87017310252996,0.004438526409232135,0,0.05992010652463382,3327,0.436429215509468,0.18286728806036395,198.18020417221481,5.548158011540169,9.320905459387484,38080,0.4761,1699,80.63566804002355,435,707.2306238185255,33.5538752362949,673.4404536862004,0,0,0,0.23629489603024575,Menominee,rural,East North Central,77,82.6,86.8,86.5,78.4,NA,18.2,16.8,12.8,13,21,NA,58.8,65.8,74,73.5,57.400000000000006,NA
WI,55079,Milwaukee County,11.5,0.3093333333,4.4954497835,4.044779088,7.909715e-4,0.104,0.247015255,0.9782787383,0.5,7.6,0.1343463095,0.1192232028,0.4948831366,5.0708474925,102.96115614,76.858929455,78.438506614,49771,0.322,0.225,0.1839096687,0.0319524454,419.69811308,8928.676331,7135.4068981,5481,4877,7.163226e-4,1147.8,0.1781730991,8.6546894447,0.6589366741,0.036295671,0.0809287252,0.5852066278457642,0.24101772904396057,0.2252594083547592,1.0514837503433228,0.5162128653356833,34.6,956586,0.6058859318451242,0.26418116092018906,0.005531128408736904,0.0408996159258028,2.299845492198297e-4,0.14579870497791103,761125,0.4440137953686977,0.1910617550330028,32.766525957937915,12.844637073927489,7.939693869657302,46784,0.4789,489454,71.36523554818227,935,463.76465995241284,217.9227315652582,210.135744696566,9.580737231399073,9.66092842408479,8.00118176494484,8.463336270159907,Milwaukee,urbanized_area,East North Central,58.2,61.7,67.3,67.5,65.6,NA,37.7,37.4,31.4,31.5,28.6,NA,20.5,24.300000000000004,35.9,36,36.99999999999999,NA
WI,55081,Monroe County,8.5,0.3225806452,3.6084264548,3.4321570615,6.297366e-4,0.136,0.24787345,0.6491393011,0.42,8.3,0.1115478333,0.1000416775,0.7035223948,3.7196853916,62.218755888,78.499105078,78.619525527,58391,0.382,0.232,0.1302179229,0.0112325154,349.54281989,6928.6589784,6766.8887684,2825,2734,6.356164e-4,271.8,0.1626541206,9.4246575342,0.626490313,0.027214334,0.0774345774,0.6983010768890381,0.25376805663108826,0.2530537247657776,1.2051228284835815,0.49466922720349643,39.5,45303,0.9334260424254465,0.015341147385382866,0.009933117012118403,0.008034787983135774,1.7658874688210495e-4,0.04152042911065492,35657,0.2635948060689346,0.2266958038099022,27.39332936008653,19.49098293711233,54.808732313533326,56479,0.3938,22499,47.379883550380015,850,513.3301994493318,299.4650012311687,207.06019295771495,0,0,0,6.805005260448145,Monroe,urban_cluster,East North Central,45.7,45.9,53.2,48.8,35.8,NA,50.3,53.1,45.2,49.7,57.7,NA,4.599999999999994,7.200000000000003,8,0.9000000000000057,21.90000000000001,NA
WI,55083,Oconto County,8.6,0.4468085106,3.4366544188,3.3073694336,3.436426e-4,0.193,0.2485561479,0.625889538,0.35,8.9,0.1072340074,0.0958232186,0.8300501882,3.8472622478,76.732475422,79.092796763,79.020723438,59983,0.373,0.273,0.1243987953,0.0045608439,306.69175538,6385.9866798,6481.1710781,2470,2465,3.195484e-4,191.7,0.1597384896,9.8527414587,0.5748329341,0.0330170596,0.0627738203,0.7349494099617004,0.2541157603263855,0.1985446959733963,1.1876099109649658,0.4889897237421593,46.3,37465,0.964500200186841,0.004270652609101829,0.008407847324169224,0.00448418523955692,0,0.017055918857600428,31235,0.22596446294221226,0.22282129987988789,36.3806219137862,15.000667289470172,7.0465768050180175,55762,0.3932,20116,44.74050507059057,802,478.9166224110462,268.2952734997345,210.59479553903347,0,0,0,0.026553372278279343,Oconto,urbanized_area,East North Central,43.7,43.1,52.3,44.6,29.5,NA,52.5,55.8,46.2,54.1,66.3,NA,8.799999999999997,12.699999999999996,6.099999999999994,9.5,36.8,NA
WI,55085,Oneida County,7,0.5,3.6061574837,3.3170446043,8.457852e-4,0.092,0.2456246625,0.7362909051,0.52,8.9,0.1086791199,0.0957094305,0.8399662403,3.950059453,82.837902567,78.989306772,79.022308316,53805,0.348,0.238,0.1207987616,0.0014493182,314.18315431,6741.5206832,6644.6038819,3487,3246,9.076984e-4,201.4,0.1462080561,14.466443524,0.6888790167,0.0359238743,0.0632467432,0.7335851788520813,0.18211312592029572,0.274623304605484,1.1903215646743774,0.496775288526816,50.6,35352,0.9619823489477257,0.008372935053179452,0.010692464358452138,0.0050916496945010185,2.828694274722788e-4,0.014256619144602852,30375,0.22492181069958847,0.24618126272912425,31.62480199140077,19.48970355284001,6.223127404390134,52945,0.4416,17512,39.17313841936958,828,572.6151452858493,272.37624312461804,286.8770487249291,0.4444691371742875,0,0,12.91738429912773,Oneida,urban_cluster,East North Central,44.1,47.5,54.3,48.3,37.7,NA,50.4,51.5,43.9,50.4,56.4,NA,6.299999999999997,4,10.4,2.1000000000000014,18.699999999999996,NA
WI,55087,Outagamie County,8.7,0.3055555556,3.4902102141,3.3939756361,8.539482e-4,0.104,0.2754477887,0.8935849911,0.53,8.9,0.1060560268,0.0965232211,0.7057452671,3.8241736092,58.058862588,80.124011908,80.316555947,65993,0.331,0.174,0.1278702983,0.0098809661,270.37878205,5303.1275221,5058.3490718,2263,2145,8.169452e-4,345.6,0.1464725795,9.4056186478,0.7247415633,0.0279654148,0.0530590764,0.7221642136573792,0.24076257646083832,0.1830902397632599,1.146017074584961,0.5012330321679542,37.9,183288,0.8989404652786871,0.012515822094190563,0.016509536903670727,0.03363558989131858,1.9095630919645584e-4,0.041808519924926894,146882,0.29564548413011804,0.21824669372790362,34.175723451617124,11.964776744795076,3.8845969185107587,61523,0.4096,101981,30.976358341259647,919,731.3619513851553,307.6204759614024,407.5610515294717,1.2677212145221994,1.743116669968024,0.7810068196609978,12.388579190129885,Outagamie,urbanized_area,East North Central,43.2,44.6,54.9,48.3,40.6,NA,52.1,54.3,43.3,50.1,53.1,NA,8.899999999999999,9.699999999999996,11.6,1.8000000000000045,12.5,NA
WI,55089,Ozaukee County,10.5,0.3043478261,3.2492370622,2.9724844831,0.0010095685,0.06,0.2513421374,0.8918687424,0.59,9,0.0978791428,0.0864942774,0.7576701754,4.2765047784,54.622515355,82.252963161,82.290579565,83014,0.235,0.155,0.1018023426,0.0044518709,211.68734518,4214.2346394,4131.2715742,3292,3271,0.0013683294,139.1,0.1251055905,11.30850739,0.8390427799,0.0252499542,0.0390747683,0.7340722680091858,0.20646396279335025,0.1987004429101944,1.1392366886138916,0.5088536388170856,43.9,87817,0.941788036484963,0.013698942118268673,0.003154286755411822,0.020451620984547413,3.985560882289306e-4,0.027659792523087784,72316,0.24412301565352065,0.19057813407426807,25.712561349169295,13.220674812393955,5.021806711684525,80526,0.4862,47833,30.062927267785838,1218,635.4071416169918,286.567509693848,331.54696452340994,2.8936859771977548,0,8.044447016609757,6.354534405926269,Ozaukee,urbanized_area,East North Central,31.5,33.4,38.6,34.3,37,NA,65.2,65.8,60.3,64.6,55.8,NA,33.7,32.4,21.699999999999996,30.299999999999997,18.799999999999997,NA
